applicantId,gender,age,nationality,decision,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,company,ind-degree_bachelor,ind-degree_master,ind-degree_phd,score_A,score_B,score_C,score_D,score,disc_gender,disc_age,disc_nationality
2885,female,28,Dutch,0,60,0,0,0,0,1,0,C,1,0,0,2.4571844092428026,1.4291497919730587,1.6695226314429497,2.35421438619512,1.977517804713483,0,1,0
2886,male,30,Dutch,0,61,1,0,0,1,2,1,C,1,0,0,1.5594350615695454,3.213387691625898,1.1135851689510703,2.0637265525811026,1.9875336186819041,1,1,0
2889,male,25,German,0,58,1,0,0,1,2,0,C,0,1,0,2.60920604819562,3.9285452073161853,2.7767085958644824,1.5963513396512699,2.7277027977568893,1,1,1
2890,female,21,German,0,69,0,1,0,0,1,1,C,1,0,0,2.1302566783049723,1.428672676479897,1.1102958711146602,3.1730609550578435,1.9605715452393433,0,0,1
2891,male,25,Dutch,0,56,1,0,0,0,2,0,C,0,1,0,2.966995321677367,3.5713198423891366,3.331704172891723,1.8245975088472064,2.923654211451358,1,1,0
2892,male,25,Belgian,0,57,0,0,0,0,1,0,C,1,0,0,2.10083322936441,1.785606467851683,1.1119994358337748,1.8042382423746202,1.7006693438561218,1,1,1
2895,female,24,Dutch,1,59,0,0,0,0,1,0,C,0,1,0,2.8378759997005147,1.7864516007656288,2.778510243287855,2.3853256123424553,2.4470408640241135,0,0,0
2897,female,25,Dutch,0,60,0,0,0,0,1,1,C,1,0,0,1.6281834585758563,1.428428316333991,1.1128197457993718,2.2815167469525677,1.6127370669154466,0,1,0
2898,female,23,Dutch,0,71,0,1,0,0,0,1,C,0,1,0,2.0087009707965793,0.3577118729326088,1.6674675505423473,3.619485791558418,1.9133415464574883,0,0,0
2899,female,23,Dutch,0,60,0,0,0,0,1,0,C,1,0,0,2.495574406048769,1.429180879729317,1.6686238518887964,2.250540007902891,1.9609797863924432,0,0,0
2902,other,27,Dutch,0,63,0,0,1,0,0,0,C,0,1,0,2.997709551445209,1.0720245272854978,3.8877222768395416,2.6863693352060727,2.6609564226940803,0,1,0
2903,female,26,Dutch,0,71,0,1,1,0,0,1,C,0,1,0,2.0389226230392756,0.35759122455592474,2.777802845058748,3.7446492795054507,2.2297414930398496,0,1,0
2905,male,28,Dutch,0,62,1,0,0,1,3,0,C,0,1,0,3.7661457683436947,4.6426306393859305,3.3343023240228873,2.779730007289766,3.63070218476057,1,1,0
2906,female,32,Dutch,1,55,0,0,1,0,1,0,C,0,1,0,2.373004571915426,1.786169864751949,3.8891257854292665,2.03337781753795,2.520419509908648,0,1,0
2908,male,28,Dutch,0,54,0,0,0,0,1,0,C,0,1,0,2.1760245615131013,2.1428301147764857,2.7781004129610216,1.6175454555338928,2.1786251361961253,1,1,0
2909,male,28,Dutch,0,64,0,0,0,0,1,1,C,0,1,0,2.4657473205578597,2.1424149858438026,2.223483124412227,3.059016595796484,2.4726655066525933,1,1,0
2911,female,24,Dutch,0,54,0,0,0,0,0,0,C,1,0,0,1.0418531573480265,0.3578312166692175,1.1129786625944824,1.0575597575824958,0.8925556985485555,0,0,0
2914,male,26,Belgian,1,51,0,0,0,0,1,0,C,0,1,0,1.8722559690912226,2.142714689148604,2.2211126623941255,1.2130417705563057,1.8622812727975644,1,1,1
2915,female,22,Dutch,0,73,0,1,1,0,1,1,C,0,1,0,3.0589747867075308,1.428829540570998,3.3322902349580708,4.2946392418816695,3.0286834510295675,0,0,0
2916,female,30,Dutch,1,61,0,0,1,0,1,0,C,0,1,0,3.073415195484186,1.7863772995637353,3.8896940712831567,2.863086557730513,2.903143281015398,0,1,0
2918,male,29,Dutch,1,63,0,0,1,0,1,0,C,1,0,0,2.7850287858474783,1.7857049625219237,2.779606623516773,2.7487597854095704,2.524775039323936,1,1,0
2919,female,28,Dutch,1,54,0,0,0,1,2,0,C,0,1,0,2.373414968343506,2.8573986808478264,2.7795871879125515,1.7640324186527123,2.443608313939149,0,1,0
2920,female,26,Dutch,0,61,0,0,1,0,0,1,C,1,0,0,1.026948255672417,0.35720415709415715,1.668053013825603,2.1678702643461656,1.3050189227345856,0,1,0
2921,female,24,Dutch,0,64,0,0,0,1,2,0,C,1,0,0,3.0817293097037664,2.5004391120121476,1.6705532252337278,2.873809924548822,2.531632892874616,0,0,0
2923,male,23,Dutch,0,77,0,1,0,1,2,1,C,0,1,0,3.5316134532935943,2.8567556524381117,2.224067892169482,4.730212714408903,3.335662428077523,1,0,0
2926,female,21,Dutch,0,71,1,1,0,0,2,1,C,1,0,0,2.8604754507931553,2.49996939045121,1.6659776798419916,3.6401693805058652,2.666647975398056,0,0,0
2928,male,30,Belgian,0,54,1,0,0,1,3,0,C,1,0,0,2.3966309606484324,4.285018405328472,1.6673991639476546,1.4729366046179253,2.455496283635621,1,1,1
2929,female,21,Dutch,0,68,0,1,0,1,2,1,C,1,0,0,2.1154927379674717,2.1426002656039547,1.112811104822672,3.247465664956187,2.154592443337571,0,0,0
2932,male,25,Dutch,0,52,1,0,0,1,3,0,C,1,0,0,2.183266694755604,4.285014854121701,2.222355458554551,1.0063140837940747,2.424237772806483,1,1,0
2936,female,27,Dutch,0,63,0,1,0,0,2,1,C,1,0,0,2.122404692499133,2.142414456442627,1.6668825373766223,2.9666800971371874,2.2245954458638924,0,1,0
2937,male,32,German,1,69,0,0,1,0,1,1,C,0,0,1,3.2425021616212515,2.498514320073281,3.8889719057860197,3.4633156023733953,3.2733259974634867,1,1,1
2939,female,28,Dutch,1,70,0,1,0,0,1,1,C,0,1,0,2.617123827889837,1.428796731011673,2.2231088446438076,3.92050038908719,2.547382448158127,0,1,0
2942,female,22,Dutch,0,61,1,1,0,0,2,1,C,1,0,0,1.7110397436093867,2.4996381734585813,1.6646111063420503,2.208940103625139,2.0210572817587895,0,0,0
2945,male,30,Dutch,0,66,0,1,0,0,2,1,C,0,1,0,2.845792783965646,2.8563686260236523,2.777391282910231,3.598983530743577,3.0196340559107764,1,1,0
2946,male,25,Belgian,0,65,0,1,0,0,0,1,C,0,1,0,1.2714324816617426,0.7140399612803044,1.1103792354798678,2.737594780252005,1.45836161466848,1,1,1
2947,male,26,Dutch,0,54,0,0,0,0,1,0,C,1,0,0,1.727225196645654,1.785533111409005,1.6678796327294474,1.31682856023582,1.6243666252549818,1,1,0
2949,male,25,Dutch,0,60,0,0,0,0,1,0,C,1,0,0,2.419957820658774,1.7857343286387588,1.668627674457808,2.1672721761055604,2.010397999965225,1,1,0
2950,female,22,German,1,70,0,0,1,0,2,1,C,0,1,0,4.109092792859047,3.214302217939948,3.8868424694156922,4.138167166840173,3.837101161763715,0,0,1
2951,male,25,Dutch,0,71,1,1,0,0,2,1,C,0,1,0,3.2336582304582313,3.213819842705729,2.7762022825577364,3.8576184439972416,3.2703246999297346,1,1,0
2952,female,28,Dutch,0,60,0,0,1,0,0,0,C,0,1,0,2.2136067986418575,0.7152087888313239,3.334282778973857,2.3338837566786097,2.1492455307814122,0,1,0
2953,female,28,Dutch,0,67,0,1,0,0,1,1,C,0,1,0,2.274596515354076,1.4286992312438211,2.222644945915113,3.4849111433277797,2.3527129589601974,0,1,0
2955,female,27,Dutch,1,66,0,0,1,0,1,1,C,0,1,0,2.815293098588662,1.785818323608536,3.333764350405566,3.5163709947552046,2.862811691839492,0,1,0
2963,male,29,Dutch,0,52,1,0,0,0,2,0,C,1,0,0,2.015424877328835,3.213855533901009,2.2219433964141526,1.0675042064419928,2.1296820035214976,1,1,0
2964,female,31,German,1,67,0,0,1,0,1,1,C,0,1,0,2.936474861630541,2.143000314286585,3.3330992260155163,3.5466551674952416,2.9898073923569712,0,1,1
2965,female,22,Dutch,0,63,0,0,1,0,1,0,C,1,0,0,2.89903536819695,1.429182601438873,2.778704021708732,2.7283532389895995,2.4588188075835387,0,0,0
2966,female,26,Dutch,0,59,0,0,0,0,0,1,C,1,0,0,0.74534106368065,0.357241152954838,0.5579477213074049,1.81451857285727,0.8687621277000407,0,1,0
2968,female,25,Dutch,0,68,0,1,0,0,1,1,C,1,0,0,1.9476509205577595,1.0714409453676776,1.1123990426943935,3.308655787608788,1.8600366740571546,0,1,0
2969,male,26,Dutch,0,57,1,0,0,1,3,0,C,0,1,0,3.2106229131206803,4.642480574797942,3.333169647617041,2.0122781797243614,3.299637828815006,1,1,0
2980,female,24,Dutch,0,62,0,1,0,0,1,0,C,1,0,0,2.122309244017552,1.071992291618968,1.6674551071160582,2.427235432670639,1.8222480188558041,0,0,0
2982,female,26,Dutch,0,71,0,1,0,0,1,1,C,0,1,0,2.7466555972778135,1.4288416661152388,2.2229039659256338,4.0242270530312405,2.6056570705874815,0,1,0
2983,female,27,Dutch,0,51,1,0,0,1,2,0,C,0,1,0,1.8171622510397873,3.214565027719858,2.777880147454175,0.9440355125135053,2.188410734681831,0,1,0
2987,male,25,Dutch,1,58,0,0,0,0,2,0,C,0,1,0,3.41675026742425,3.2141272130836587,3.333076824553944,2.4786631241185386,3.1106543572950978,1,1,0
2989,male,27,German,0,62,1,0,0,1,3,0,C,1,0,0,3.347386393509699,4.642501779426143,2.2227225186986064,2.301896242453304,3.128626733521938,1,1,1
2990,female,31,German,0,54,0,0,1,0,0,0,C,0,1,0,1.543236165447683,1.0721694974778826,3.33235546803938,1.327058146928926,1.8187048194734678,0,1,1
2992,male,28,Dutch,0,59,0,0,0,0,1,0,C,1,0,0,2.2827480516981016,1.7856831760232938,1.6690123090868128,2.0842803877965412,1.9554309811511874,1,1,0
2995,female,22,Dutch,0,76,0,1,0,0,1,1,C,0,0,1,3.4938607931959873,1.4279183756155371,2.7786974543657306,4.39753993854231,3.024504140429891,0,0,0
2996,male,26,Belgian,1,65,0,0,1,1,2,0,C,0,0,1,3.80671657490025,3.213091482183396,3.8899439834009413,3.0607701368479727,3.49263054433314,1,1,1
2999,male,28,Belgian,0,49,1,0,0,0,2,0,C,1,0,0,1.703978285419543,3.213733890683302,1.6651354017823279,0.6837353971041193,1.8166457437473231,1,1,1
3001,female,22,Dutch,1,70,0,1,0,0,1,1,D,0,1,0,2.6631918238932526,1.4288340364162004,2.222030309251545,3.796091135178662,2.527536826184915,0,0,0
3002,male,26,Dutch,0,59,0,0,0,0,2,0,D,1,0,0,3.0590926751899823,2.8568440570089373,2.223549945194709,2.3853472709865002,2.6312084870950323,1,1,0
3003,male,23,Dutch,1,69,0,1,0,1,2,1,D,0,1,0,2.6182072870546373,2.856495652884114,2.222830828868723,3.568641392400979,2.8165437903021133,1,0,0
3005,female,25,Dutch,0,68,0,1,0,0,0,1,D,0,1,0,1.6508176596271267,0.3576019380260183,1.6673631633929114,3.2253662971112167,1.7252872645393182,0,1,0
3011,male,29,Dutch,0,57,1,0,0,1,2,0,D,0,1,0,2.4266002903119532,3.571313476246825,2.778811767650258,1.7319461721881653,2.6271679265993,1,1,0
3012,male,25,Dutch,0,64,1,1,0,0,2,1,D,1,0,0,1.9702724711142294,2.856282904581117,1.665258583550587,2.5819963932035175,2.2684525881123627,1,1,0
3015,female,27,Dutch,0,62,0,0,1,0,0,1,D,0,1,0,1.5976013907986184,0.7145398779490789,2.778248671140752,2.5930486992467343,1.9208596597837961,0,1,0
3016,male,28,Dutch,0,62,1,0,0,1,3,0,D,0,1,0,3.7661457683436947,4.6426306393859305,3.3343023240228873,2.779730007289766,3.63070218476057,1,1,0
3018,female,21,Belgian,0,60,0,0,0,1,2,0,D,1,0,0,2.671462945946789,2.5002974039897823,1.113231086064599,2.3033749486190667,2.147091596155059,0,0,1
3020,male,30,Dutch,0,52,0,0,0,1,2,0,D,1,0,0,1.6052914774832723,2.8565776913058096,1.669420476119199,1.131124612338268,1.8156035643116373,1,1,0
3022,male,26,Dutch,1,67,0,0,1,0,2,1,D,0,1,0,3.6378749066422817,3.21357137095697,3.8882806856812433,3.858631585717548,3.6495896372495107,1,1,0
3023,female,25,Belgian,0,64,0,0,0,0,0,1,D,0,1,0,1.8114560018867014,0.7146889477983227,1.1122380585922944,2.8515682295272327,1.6224878094511377,0,1,1
3024,male,26,Belgian,1,68,0,1,0,0,1,1,D,0,1,0,2.3672704193635994,1.785279689314977,1.6659200377944279,3.5364555361720287,2.338731420661258,1,1,1
3026,male,26,German,0,58,1,0,0,1,3,0,D,0,1,0,3.3625166735493397,4.999687435642424,3.331785499498828,1.9596228497931514,3.4134031146209356,1,1,1
3027,female,21,Dutch,0,61,0,0,0,0,1,1,D,1,0,0,1.7730712267510347,1.428485686488629,1.1122553553686174,2.343773659579726,1.6643964820470019,0,0,0
3028,female,27,Dutch,0,62,0,0,1,0,1,0,D,1,0,0,2.7464696005855287,1.4291190136671361,2.7794481680866774,2.686831202011521,2.410466996087716,0,1,0
3032,male,24,Dutch,0,62,1,0,0,1,2,0,D,0,0,1,3.1814834855128598,3.5703964032853226,3.334425500143164,2.0845241820361062,3.0427073927443633,1,0,0
3034,female,26,Dutch,1,70,0,1,0,0,1,1,D,1,0,0,2.168324462732426,1.0714997277133511,1.112888064424354,3.619783493761019,1.9931239371577876,0,1,0
3035,male,23,Dutch,0,62,1,0,0,0,2,1,D,1,0,0,2.351215632530519,3.2134777103202534,1.6662475724367347,2.384566092763275,2.403876752012695,1,0,0
3036,female,28,Dutch,1,70,0,0,0,0,2,1,D,0,1,0,3.972051156715116,2.8571925473769406,2.779663758894262,4.3974693049691576,3.501594191988869,0,1,0
3037,male,25,Dutch,0,50,0,0,0,0,2,0,D,0,1,0,2.5033441011000095,3.2138672135072572,3.331839761131983,1.317091802073152,2.5915357194531006,1,1,0
3038,female,21,Dutch,1,66,0,1,0,0,1,1,D,0,1,0,2.214166740210017,1.4287102541798358,2.2212320216539743,3.1945705984811323,2.2646699036312397,0,0,0
3040,male,32,Dutch,0,60,0,0,0,0,0,0,D,0,1,0,2.0693785642202562,1.0718517983582694,2.224850086435179,2.2291268151609143,1.8988018160436546,1,1,0
3045,male,27,Belgian,0,61,0,0,0,0,2,0,D,0,1,0,3.7673243022606946,3.2141819169136876,2.777735895378643,3.0282774332045785,3.196879886939401,1,1,1
3048,male,32,Dutch,0,57,0,0,1,0,1,0,D,0,0,1,2.686709871410606,2.1416900882102916,4.4448187093859,1.9293033767623406,2.800630511442285,1,1,0
3050,male,23,German,0,64,0,1,0,0,1,1,D,1,0,0,1.483761238955931,1.7850636256859886,1.1095265289419252,2.3638110469745364,1.6855406101395953,1,0,1
3051,female,27,Dutch,0,63,0,1,0,0,2,1,D,1,0,0,2.122404692499133,2.142414456442627,1.6668825373766223,2.9666800971371874,2.2245954458638924,0,1,0
3052,female,29,Belgian,0,58,0,0,1,0,1,0,D,0,1,0,2.761968603540781,1.7862556564044727,3.332886076760413,2.4793177483551756,2.5901070212652106,0,1,1
3053,male,32,Dutch,0,55,0,0,0,0,0,0,D,1,0,0,1.0343443465895037,0.7143798601857143,1.1142156533683607,1.2438975949171711,1.0267093637651874,1,1,0
3054,male,29,Dutch,0,62,0,0,1,0,1,0,D,0,1,0,3.135008378833126,2.1429819010652644,3.8893132591262023,2.8628105141813225,3.007528513301479,1,1,0
3055,female,28,Dutch,1,67,0,0,0,0,1,1,D,0,1,0,2.8685352196623,1.7859466017251695,2.2243027126359745,3.619343424740361,2.624531989690951,0,1,0
3056,female,23,Dutch,1,66,1,1,0,0,1,1,D,1,0,0,1.5132519734104546,1.4286460097583202,1.1106668793680732,2.6131204210392958,1.666421320894036,0,0,0
3057,male,25,Belgian,1,70,0,1,0,0,1,1,D,0,1,0,2.6032999602401845,1.7853509067867261,1.6660495476542463,3.806113491044832,2.4652034764314976,1,1,1
3060,female,22,Dutch,1,68,0,1,0,0,2,1,D,0,1,0,3.1958289072087593,2.4999174823763104,2.7766181910832093,3.84823493914958,3.0801498799544644,0,0,0
3062,male,27,Dutch,1,65,0,1,0,0,1,1,D,0,1,0,1.9936623865425036,1.7852063328684027,2.2218002348113015,3.0490458540379115,2.26242870206503,1,1,0
3063,female,24,Dutch,0,66,1,1,0,1,2,1,D,1,0,0,1.642703794031257,2.499774242253924,1.111977720880823,2.655604676664875,1.9775151084577196,0,0,0
3064,male,27,Dutch,0,55,1,0,0,1,3,0,D,0,0,1,3.1202077166629323,4.64129869691677,3.8887794848443726,1.4728905367244831,3.2807941087871395,1,1,0
3065,female,27,Dutch,0,57,0,0,0,1,2,0,D,0,1,0,2.723620279974376,2.8575023981928402,2.7798713307788963,2.1788867887864574,2.6349701994331425,0,1,0
3068,male,27,Dutch,0,61,0,0,0,0,1,0,D,1,0,0,2.518777592728197,1.7857543934551063,1.6691418192132743,2.3539383426084663,2.0819030370012612,1,1,0
3069,female,28,German,0,51,0,0,0,0,0,0,D,1,0,0,0.7063318372022003,0.7148832075795213,1.1116950065176932,0.5070582692694001,0.7599920801422038,0,1,1
3070,female,27,Dutch,0,63,1,0,0,0,2,1,D,1,0,0,2.494939992551986,2.8569194560841034,1.6674769182665121,2.737439593781588,2.4391939901710473,0,1,0
3075,male,26,Dutch,1,70,1,1,0,0,2,1,D,0,1,0,3.1118044603018173,3.2137811251627664,2.7762274053408396,3.733156904390063,3.2087424737988717,1,1,0
3080,male,25,German,1,69,0,1,0,0,1,1,D,0,1,0,2.503439457935935,2.142523128707142,2.220520473854645,3.390510018577318,2.56424826976876,1,1,1
3082,male,24,Dutch,1,71,1,1,0,0,2,1,D,0,1,0,3.2413362297921338,3.2138260602760726,2.776022526695386,3.8368835683153812,3.2670170962697433,1,0,0
3084,female,23,German,1,72,0,1,0,0,1,1,D,0,1,0,2.9215833557593505,1.7860671796356848,2.2209805501840103,3.9093670961481073,2.7094995454317883,0,0,1
3085,female,30,Dutch,0,58,0,0,1,1,2,0,D,1,0,0,2.403862339214367,2.5001048113069078,2.7804999898070695,2.189999547919591,2.4686166720619838,0,1,0
3086,female,32,German,0,61,0,0,1,0,2,0,D,0,0,1,4.002380155443705,3.213577010785968,4.999151297130108,2.7795115102537604,3.7486549934033855,0,1,1
3087,female,27,Dutch,1,65,0,1,0,0,1,1,D,1,0,0,1.5897676094565336,1.0713310104123837,1.1122946557388798,2.914536293185001,1.6719823921981996,0,1,0
3088,male,26,Dutch,1,65,1,0,0,0,2,0,D,0,1,0,3.9868992595072723,3.571606124289888,3.3332756252552804,3.152100121774517,3.5109702827067393,1,1,0
3090,male,26,Dutch,0,68,0,1,1,0,0,1,D,0,1,0,1.6361347238836652,0.7140596087398207,2.776983256810761,3.184322450599037,2.077875010008321,1,1,0
3094,male,27,Dutch,0,55,0,0,1,0,1,0,D,0,1,0,2.3511339820333164,2.142766836569051,3.8878713167436647,1.8049658561080837,2.546684497863529,1,1,0
3095,male,26,Belgian,0,68,0,1,0,0,1,1,D,1,0,0,1.9031150555383831,1.4279702508779164,0.5560587694208754,3.2772083921814814,1.791088117004664,1,1,1
3101,male,32,Dutch,1,68,0,1,0,0,1,1,D,0,1,0,2.2977997020846743,1.7852727448760999,2.2231629130214285,3.588309478080185,2.473636209515597,1,1,0
3104,male,28,Dutch,0,58,0,0,1,0,2,0,D,0,1,0,3.4469719197181163,3.2140065646904157,4.443412119070345,2.6038266120046925,3.427054303870892,1,1,0
3106,female,27,German,0,68,1,1,0,1,2,1,D,1,0,0,1.8857393272636631,2.8569949503950625,1.1112874733440663,2.8103503889699444,2.166093034993184,0,1,1
3107,male,28,Belgian,0,54,0,0,0,0,2,0,D,0,1,0,2.96041590744212,3.213948199735666,2.7768332205589155,2.0326374020973113,2.745958682458503,1,1,1
3112,female,26,Dutch,0,62,0,0,0,0,1,0,D,1,0,0,2.7008919496068002,1.4292272270024886,1.6694723855616194,2.603137465390746,2.1006822568904138,0,1,0
3114,female,28,Dutch,1,66,0,0,0,0,1,1,D,0,1,0,2.754359448873902,1.785914101796383,2.224148079508247,3.4741470094700535,2.5596421599121464,0,1,0
3115,male,30,Dutch,0,64,0,0,1,0,0,0,D,0,1,0,2.5946932963713407,1.0718922375075368,3.334905133278089,2.8314015858735333,2.458223063257625,1,1,0
3116,male,24,Dutch,0,56,0,0,0,1,2,0,D,0,1,0,2.572217920636063,3.2140544349336504,2.77882174094479,1.8467481634031753,2.6029605649794196,1,0,0
3117,female,28,Dutch,1,67,0,1,0,1,2,1,D,1,0,0,1.9475709716370753,2.14252424281329,1.1139147632646815,3.247413379295,2.1128558392525116,0,1,0
3118,female,25,Dutch,0,60,0,0,0,1,2,0,D,0,1,0,3.0815035910926585,2.857612333162745,2.7799757178798514,2.5730062831915124,2.823024481331692,0,1,0
3119,female,29,Dutch,0,57,1,0,0,1,3,0,D,0,1,0,3.2478495017558786,4.285896038128345,3.334064604432501,2.1992203898326528,3.2667576335373445,0,1,0
3126,male,26,Dutch,0,50,1,0,0,1,2,0,D,1,0,0,1.1862485291231695,3.2137951908595426,1.6673288008742562,0.39411949445188454,1.6153730038272132,1,1,0
3127,male,24,Dutch,0,56,1,0,0,0,2,0,D,0,1,0,2.9746733211647793,3.571326059951687,3.3315244170172527,1.8038626331840777,2.9203466078294493,1,0,0
3128,male,26,German,0,59,0,0,0,0,0,1,D,1,0,0,0.7227984666498917,1.0709813978885185,0.5560532508694157,1.4919292445462131,0.9604405899885098,1,1,1
3130,female,21,Dutch,0,63,0,1,0,0,1,1,D,0,1,0,1.8716394277595398,1.4286127543808138,2.220768122779838,2.7589813527310882,2.07000041441282,0,0,0
3134,male,27,Dutch,0,64,0,0,0,0,1,1,D,1,0,0,2.0092699562712264,1.7851117649478636,1.1134421000793635,2.7790345761240762,1.9217145993556324,1,1,0
3135,male,26,Belgian,1,67,0,0,0,0,2,1,D,1,0,0,3.143866613711718,2.856333567276409,1.1124590506405634,3.6089808927837757,2.6804100311031167,1,1,1
3136,male,26,Dutch,0,64,0,0,0,0,1,1,D,0,1,0,2.481103319447402,2.142427420991308,2.223123612517845,3.0175468444983244,2.46605029936372,1,1,0
3142,male,27,Dutch,1,66,0,0,0,0,2,0,D,0,0,1,4.460414779601862,3.2132641170826775,3.89041274722408,3.4119745092928637,3.7440165383003707,1,1,0
3147,female,28,Dutch,1,69,0,1,0,0,1,1,D,0,1,0,2.502948056930872,1.428764231101394,2.2229542116857623,3.7753039738356144,2.4824926183884104,0,1,0
3149,male,25,Dutch,0,64,1,0,0,1,3,0,D,1,0,0,3.5533759441993222,4.285404853500914,2.224211053881414,2.7486710668270327,3.2029157296021706,1,1,0
3150,female,27,Dutch,0,63,0,0,0,0,1,1,D,1,0,0,1.9553547722050182,1.428513381032263,1.1136431565194096,2.7585757440241863,1.8140217634452194,0,1,0
3151,female,27,German,1,71,0,1,0,0,1,1,D,0,1,0,2.776695587533002,1.7860098094927357,2.221544940772326,3.847110183511583,2.6578401303274117,0,1,1
3152,male,29,Dutch,1,67,1,0,0,1,3,0,D,0,1,0,4.329346622832385,4.642786921516015,3.335255244481542,3.5264469592154564,3.9584589370113497,1,1,0
3154,male,22,Dutch,0,60,0,0,0,0,2,0,D,1,0,0,3.203980443433388,2.8569014271479904,2.2229855544609514,2.4476041836089757,2.682867902162826,1,0,0
3155,male,28,Dutch,0,56,0,0,1,0,0,0,D,0,1,0,1.696643128919586,1.071644673094226,3.333308558022347,1.6283605125112548,1.9324892181368534,1,1,0
3157,male,23,Dutch,0,70,0,1,0,0,2,1,D,1,0,0,2.892086498699566,2.4992327101830973,1.6668902551142468,3.7753779181548954,2.7083968455379512,1,0,0
3159,male,24,Dutch,0,61,0,0,0,1,2,0,D,1,0,0,2.6789414107357796,2.856907496118118,1.6697336372281433,2.313483095642409,2.379766409931112,1,0,0
3160,male,25,Dutch,0,59,1,0,0,1,2,0,D,0,1,0,2.6856638293608133,3.571403346380901,2.778402009838185,1.9393995000622164,2.7437171714105286,1,1,0
3162,female,21,Dutch,0,63,0,0,0,0,1,1,D,1,0,0,2.0014227683278305,1.4285506863393833,1.1125646211271465,2.6341664900875603,1.79417614147048,0,0,0
3164,female,26,Belgian,0,57,1,0,0,0,2,0,D,0,1,0,3.1571564010101647,3.2147498798584295,2.7762299111542705,2.187821694956116,2.833989471744745,0,1,1
3165,female,24,Dutch,1,68,0,1,1,0,0,1,D,0,1,0,1.711751309341887,0.35750615983037876,2.776979434459912,3.2675902824478804,2.0284567965200146,0,0,0
3166,male,21,Dutch,0,62,0,0,0,0,2,1,D,1,0,0,2.5879750355048654,2.85623251621899,1.6669514465187651,2.7067691262051983,2.454482031111955,1,0,0
3168,male,24,Dutch,1,65,0,0,0,0,2,0,D,1,0,0,3.7595032985711185,2.8570514917788388,2.2241182309637586,3.2150560111696973,3.013932258120853,1,0,0
3169,male,26,Belgian,0,71,0,1,0,1,2,1,D,1,0,0,2.3827721880117925,2.499202200776978,0.5576537539938919,3.734547017898659,2.2935437901703306,1,1,1
3170,male,28,Dutch,1,65,0,0,0,1,1,0,D,0,1,0,2.808099235640185,2.143173618318352,2.2260353131840027,2.8939187687942898,2.5178067339842074,1,1,0
3172,male,30,Dutch,1,65,0,0,1,0,1,1,D,1,0,0,2.1536673792852636,1.7850236164921733,2.223932027481089,3.0493944793414163,2.3030043756499854,1,1,0
3175,female,24,Dutch,0,63,0,0,0,0,1,1,D,1,0,0,1.9783887703090661,1.4285320337345266,1.1131038888596385,2.6963711170582148,1.8040989524903615,0,0,0
3177,female,21,Belgian,0,60,0,0,1,0,1,0,D,1,0,0,2.5875887761682614,1.4290609582250626,2.221896027161748,2.344584429637677,2.1457825477981873,0,0,1
3179,male,21,Dutch,0,56,0,0,0,0,1,0,D,1,0,0,1.9939667348919627,1.7856291991212172,1.6672901191398655,1.5035470124701573,1.7376082664058008,1,0,0
3181,female,22,Dutch,1,69,0,1,0,0,1,1,D,0,1,0,2.5490160530707415,1.4288015364708548,2.2218756763904604,3.650894719955184,2.4626469964718103,0,0,0
3183,female,28,Dutch,0,63,0,1,0,0,0,1,D,1,0,0,0.5927494438752696,0.00011134709178144117,0.5572679980585848,2.3023417037866154,0.8631176232030628,0,1,0
3185,female,30,Dutch,0,62,0,0,0,0,2,0,D,1,0,0,3.4311685768223588,2.5003508025952934,2.2250885567102947,3.028613602498599,2.7963053846566366,0,1,0
3187,female,23,Dutch,0,63,0,1,0,0,0,1,D,0,1,0,1.0952948043529422,0.357451873336726,1.6662304870961464,2.457914469550495,1.3942229085840774,0,0,0
3189,female,26,Dutch,0,60,0,0,0,0,1,1,D,1,0,0,1.6205054591396135,1.4284220987373477,1.112999501855644,2.302251622601647,1.616044670583563,0,1,0
3191,male,29,Dutch,0,58,0,0,1,0,1,0,D,0,0,1,2.823919640251882,2.1417412408140675,4.4444340746478135,2.012295165033896,2.8555975301869148,1,1,0
3195,male,27,Dutch,0,65,0,0,0,0,0,1,D,0,1,0,1.8266124661119347,1.0713052575320683,1.668560853857128,2.8409415009249104,1.8518550196065104,1,1,0
3196,male,29,Dutch,0,51,1,0,0,0,2,0,D,1,0,0,1.9012491066257202,3.2138230339595597,2.221788763443987,0.922307791181051,2.0647921738025796,1,1,0
3197,female,27,Dutch,0,63,0,0,0,0,1,0,D,1,0,0,2.8073897210954093,1.4292535093852832,1.6698067743577747,2.7690687563101335,2.16887969028715,0,1,0
3198,female,23,Dutch,0,67,0,1,0,0,0,1,D,0,1,0,1.5519978876088742,0.35758187318142276,1.6668490188556073,3.0387001305848957,1.6537822275576999,0,0,0
3199,female,21,Dutch,0,59,0,1,0,0,2,0,D,1,0,0,2.5638045543928585,2.1430618903009298,2.2213490883541467,2.271978194456791,2.3000484318761814,0,0,0
3207,male,28,Dutch,1,65,0,0,0,0,2,1,D,1,0,0,2.876756352362174,2.8562864932116554,1.668673636599034,3.2875025015362653,2.672304745927282,1,1,0
3208,male,26,Dutch,1,69,0,0,1,0,1,1,D,0,1,0,3.105237823565569,2.142487924921857,3.3336928039465397,3.80648778174663,3.096976583545149,1,1,0
